,LocalTime,Hum,WindSpeed,WindDir,Temp
78543,2020/08/28 10:30:00,,1.01,210.7,33.029999
78544,2020/08/28 10:40:00,,1.64,241.7,33.360001
78545,2020/08/28 10:50:00,,1.62,246.5,33.790001
78546,2020/08/28 11:00:00,,2.69,260.3,33.400002
78547,2020/08/28 11:10:00,,1.06,243.4,34.0
78548,2020/08/28 11:20:00,,4.29,205.7,33.349998
78549,2020/08/28 11:30:00,,0.62,226.9,33.650002
78550,2020/08/28 11:40:00,,1.43,210.2,32.939999
78551,2020/08/28 11:50:00,,1.36,232.2,34.0
78552,2020/08/28 12:00:00,,1.17,198.5,33.360001
78553,2020/08/28 12:10:00,,2.64,241.7,34.709999
78554,2020/08/28 12:20:00,,1.41,230.5,33.599998
78555,2020/08/28 12:30:00,,0.97,235.4,32.259998
78556,2020/08/28 12:40:00,,1.4,219.5,31.610001
78557,2020/08/28 12:50:00,,4.36,195.0,31.110001
78558,2020/08/28 13:00:00,,3.02,207.2,29.82
78559,2020/08/28 13:10:00,,0.7,179.1,30.879999
78560,2020/08/28 13:20:00,,1.67,224.5,31.91
78561,2020/08/28 13:30:00,,4.29,189.4,30.74
78562,2020/08/28 13:40:00,,1.79,221.0,32.139999
78563,2020/08/28 13:50:00,,1.19,239.2,32.310001
78564,2020/08/28 14:00:00,,1.57,232.2,32.849998
78565,2020/08/28 14:10:00,,2.12,222.7,32.639999
78566,2020/08/28 14:20:00,,1.61,190.2,33.459999
78567,2020/08/28 14:30:00,,1.72,201.4,32.689999
78568,2020/08/28 14:40:00,,1.1,215.5,33.41
78569,2020/08/28 14:50:00,,0.23,151.0,34.330002
78570,2020/08/28 15:00:00,,1.87,209.6,33.389999
78571,2020/08/28 15:10:00,,2.43,206.5,32.560001
78572,2020/08/28 15:20:00,,3.28,186.2,32.43
78573,2020/08/28 15:30:00,,1.11,182.2,32.759998
78574,2020/08/28 15:40:00,,3.07,200.0,32.389999
78575,2020/08/28 15:50:00,,1.12,236.2,32.689999
78576,2020/08/28 16:00:00,,1.55,198.2,32.639999
78577,2020/08/28 16:10:00,,0.96,233.5,32.43
78578,2020/08/28 16:20:00,,1.46,222.7,31.959999
78579,2020/08/28 16:30:00,,0.59,193.4,32.139999
78580,2020/08/28 16:40:00,,2.11,198.5,32.119999
78581,2020/08/28 16:50:00,,0.37,297.0,32.639999
78582,2020/08/28 17:00:00,,1.17,225.0,32.290001
78583,2020/08/28 17:10:00,,1.92,203.4,31.82
78584,2020/08/28 17:20:00,,1.73,207.4,32.470001
78585,2020/08/28 17:30:00,,0.89,207.6,32.169998
78586,2020/08/28 17:40:00,,1.82,236.9,31.98
78587,2020/08/28 17:50:00,,0.85,200.0,31.790001
78588,2020/08/28 18:00:00,,1.9,197.4,32.139999
78589,2020/08/28 18:10:00,,1.77,207.6,32.07
78590,2020/08/28 18:20:00,,2.62,208.1,31.49
78591,2020/08/28 18:30:00,,1.52,208.5,31.700001
78592,2020/08/28 18:40:00,,2.13,206.1,31.530001
78593,2020/08/28 18:50:00,,2.28,207.0,31.09
78594,2020/08/28 19:00:00,,1.59,209.9,30.969999
78595,2020/08/28 19:10:00,,1.58,309.5,30.969999
78596,2020/08/28 19:20:00,,2.51,207.9,30.959999
78597,2020/08/28 19:30:00,,1.21,219.7,30.639999
78598,2020/08/28 19:40:00,,1.72,201.7,30.549999
78599,2020/08/28 19:50:00,,1.96,215.2,30.5
78600,2020/08/28 20:00:00,,1.33,230.5,30.33
78601,2020/08/28 20:10:00,,0.58,216.0,31.01
78602,2020/08/28 20:20:00,,1.83,232.2,30.26
78603,2020/08/28 20:30:00,,2.68,246.5,30.040001
78604,2020/08/28 20:40:00,,0.96,193.4,30.42
78605,2020/08/28 20:50:00,,0.42,288.1,30.290001
78606,2020/08/28 21:00:00,,4.59,190.9,30.059999
78607,2020/08/28 21:10:00,,5.12,214.5,29.74
78608,2020/08/28 21:20:00,,2.54,214.0,30.110001
78609,2020/08/28 21:30:00,,0.83,309.6,30.280001
78610,2020/08/28 21:40:00,,2.25,203.2,30.07
78611,2020/08/28 21:50:00,,0.85,154.5,29.950001
78612,2020/08/28 22:00:00,,3.79,208.7,29.48
78613,2020/08/28 22:10:00,,0.86,248.3,29.91
78614,2020/08/28 22:20:00,,1.73,217.9,30.030001
78615,2020/08/28 22:30:00,,0.66,273.5,29.77
78616,2020/08/28 22:40:00,,2.37,203.7,29.440001
78617,2020/08/28 22:50:00,,2.27,213.2,29.51
78618,2020/08/28 23:00:00,,1.44,188.1,29.389999
78619,2020/08/28 23:10:00,,1.22,226.4,29.530001
78620,2020/08/28 23:20:00,,2.17,206.7,29.43
78621,2020/08/28 23:30:00,,1.44,244.8,29.389999
78622,2020/08/28 23:40:00,,1.97,203.2,29.43
78623,2020/08/28 23:50:00,,0.0,108.3,29.360001
78624,2020/08/29 00:00:00,,3.17,206.2,29.18
78625,2020/08/29 00:10:00,,2.94,203.2,29.42
78626,2020/08/29 00:20:00,,1.86,204.9,29.48
78627,2020/08/29 00:30:00,,1.87,227.5,29.549999
78628,2020/08/29 00:40:00,,0.41,334.6,29.57
78629,2020/08/29 00:50:00,,1.66,242.0,29.309999
78630,2020/08/29 01:00:00,,0.54,178.2,29.41
78631,2020/08/29 01:10:00,,1.06,201.7,29.24
78632,2020/08/29 01:20:00,,0.81,225.0,29.34
78633,2020/08/29 01:30:00,,1.24,188.5,29.360001
78634,2020/08/29 01:40:00,,0.69,232.2,29.57
78635,2020/08/29 01:50:00,,1.19,201.4,29.219999
78636,2020/08/29 02:00:00,,0.87,211.6,29.129999
78637,2020/08/29 02:10:00,,0.76,217.7,29.129999
78638,2020/08/29 02:20:00,,1.53,201.9,28.91
78639,2020/08/29 02:30:00,,0.96,225.0,29.01
78640,2020/08/29 02:40:00,,1.26,207.6,28.889999
78641,2020/08/29 02:50:00,,0.72,217.7,28.870001
78642,2020/08/29 03:00:00,,0.71,209.9,28.84
78643,2020/08/29 03:10:00,,0.82,236.7,28.959999
78644,2020/08/29 03:20:00,,0.64,83.8,28.440001
78645,2020/08/29 03:30:00,,0.35,230.5,28.629999
78646,2020/08/29 03:40:00,,0.61,197.7,28.459999
78647,2020/08/29 03:50:00,,0.26,30.6,28.530001
78648,2020/08/29 04:00:00,,0.64,78.6,28.459999
78649,2020/08/29 04:10:00,,0.62,44.1,28.01
78650,2020/08/29 04:20:00,,1.1,71.6,28.01
78651,2020/08/29 04:30:00,,1.24,70.5,27.92
78652,2020/08/29 04:40:00,,0.82,50.5,28.059999
78653,2020/08/29 04:50:00,,0.76,103.2,28.059999
78654,2020/08/29 05:00:00,,0.52,71.3,28.18
78655,2020/08/29 05:10:00,,0.49,70.8,28.15
78656,2020/08/29 05:20:00,,0.28,90.0,28.18
78657,2020/08/29 05:30:00,,0.24,48.6,28.18
78658,2020/08/29 05:40:00,,0.43,80.2,28.18
78659,2020/08/29 05:50:00,,0.33,50.5,28.280001
78660,2020/08/29 06:00:00,,0.0,71.8,28.18
78661,2020/08/29 06:10:00,,0.9,83.3,28.030001
78662,2020/08/29 06:20:00,,0.43,67.3,28.18
78663,2020/08/29 06:30:00,,0.42,47.8,28.67
78664,2020/08/29 06:40:00,,0.38,327.5,29.049999
78665,2020/08/29 06:50:00,,0.5,76.7,28.799999
78666,2020/08/29 07:00:00,,0.73,71.8,28.84
78667,2020/08/29 07:10:00,,0.59,64.6,29.18
78668,2020/08/29 07:20:00,,0.52,50.5,29.57
78669,2020/08/29 07:30:00,,0.57,35.1,29.77
78670,2020/08/29 07:40:00,,0.66,83.8,30.4
78671,2020/08/29 07:50:00,,0.99,111.2,30.610001
78672,2020/08/29 08:00:00,,0.41,16.8,31.08
78673,2020/08/29 08:10:00,,0.38,306.0,31.15
78674,2020/08/29 08:20:00,,0.21,180.0,32.970001
78675,2020/08/29 08:30:00,,0.48,231.4,32.549999
78676,2020/08/29 08:40:00,,0.57,219.5,32.169998
78677,2020/08/29 08:50:00,,0.71,191.6,33.619999
78678,2020/08/29 09:00:00,,1.2,229.5,33.27
78679,2020/08/29 09:10:00,,1.09,198.7,32.419998
78680,2020/08/29 09:20:00,,1.3,249.1,32.5
78681,2020/08/29 09:30:00,,0.81,140.3,33.599998
78682,2020/08/29 09:40:00,,0.56,270.0,33.880001
78683,2020/08/29 09:50:00,,0.75,262.0,34.84
78684,2020/08/29 10:00:00,,3.03,191.5,32.34
78685,2020/08/29 10:10:00,,0.64,228.7,34.93
78686,2020/08/29 10:20:00,,0.88,212.5,33.48
78687,2020/08/29 10:30:00,,1.39,213.7,34.889999
78688,2020/08/29 10:40:00,,0.73,354.6,33.18
78689,2020/08/29 10:50:00,,0.77,177.2,34.18
78690,2020/08/29 11:00:00,,0.0,281.5,33.619999
78691,2020/08/29 11:10:00,,0.9,188.5,34.09
78692,2020/08/29 11:20:00,,1.21,192.5,33.900002
78693,2020/08/29 11:30:00,,0.67,344.0,34.0
78694,2020/08/29 11:40:00,,1.27,198.2,33.299999
78695,2020/08/29 11:50:00,,1.04,118.0,33.619999
78696,2020/08/29 12:00:00,,0.94,198.7,34.98
78697,2020/08/29 12:10:00,,2.19,187.8,35.029999
78698,2020/08/29 12:20:00,,1.05,195.2,33.5
78699,2020/08/29 12:30:00,,0.44,281.5,35.52
78700,2020/08/29 12:40:00,,0.72,108.2,34.959999
78701,2020/08/29 12:50:00,,0.42,184.4,36.220001
78702,2020/08/29 13:00:00,,0.81,179.0,34.330002
78703,2020/08/29 13:10:00,,2.46,155.2,33.369999
78704,2020/08/29 13:20:00,,1.05,231.4,34.540001
78705,2020/08/29 13:30:00,,0.73,191.6,33.91
78706,2020/08/29 13:40:00,,0.98,274.4,34.669998
78707,2020/08/29 13:50:00,,2.12,147.5,33.950001
78708,2020/08/29 14:00:00,,2.33,198.2,33.950001
78709,2020/08/29 14:10:00,,3.15,166.6,34.889999
78710,2020/08/29 14:20:00,,1.27,162.2,35.099998
78711,2020/08/29 14:30:00,,1.81,291.5,34.540001
78712,2020/08/29 14:40:00,,0.49,258.5,38.0
78713,2020/08/29 14:50:00,,0.93,294.4,36.310001
78714,2020/08/29 15:00:00,,1.33,138.6,33.080002
78715,2020/08/29 15:10:00,,1.8,148.6,34.880001
78716,2020/08/29 15:20:00,,1.3,147.0,34.09
78717,2020/08/29 15:30:00,,1.74,195.6,34.330002
78718,2020/08/29 15:40:00,,2.7,153.0,33.66
78719,2020/08/29 15:50:00,,1.61,158.2,33.860001
78720,2020/08/29 16:00:00,,0.86,168.3,34.880001
78721,2020/08/29 16:10:00,,3.0,147.5,33.610001
78722,2020/08/29 16:20:00,,1.39,113.5,33.360001
78723,2020/08/29 16:30:00,,0.85,198.7,33.389999
78724,2020/08/29 16:40:00,,1.63,138.6,34.669998
78725,2020/08/29 16:50:00,,0.56,45.0,34.16
78726,2020/08/29 17:00:00,,1.09,94.3,33.060001
78727,2020/08/29 17:10:00,,0.8,64.6,34.07
78728,2020/08/29 17:20:00,,0.37,334.6,33.23
78729,2020/08/29 17:30:00,,0.7,90.0,33.32
78730,2020/08/29 17:40:00,,1.05,64.8,33.43
78731,2020/08/29 17:50:00,,1.38,73.1,33.200001
78732,2020/08/29 18:00:00,,1.71,77.2,32.209999
78733,2020/08/29 18:10:00,,2.46,85.2,31.75
78734,2020/08/29 18:20:00,,0.7,102.3,31.959999
78735,2020/08/29 18:30:00,,1.32,79.3,31.48
78736,2020/08/29 18:40:00,,0.6,24.5,31.200001
78737,2020/08/29 18:50:00,,0.62,151.8,31.67
78738,2020/08/29 19:00:00,,0.74,74.1,30.870001
78739,2020/08/29 19:10:00,,0.33,258.5,31.700001
78740,2020/08/29 19:20:00,,0.57,167.5,31.84
78741,2020/08/29 19:30:00,,0.77,85.6,30.92
78742,2020/08/29 19:40:00,,1.25,67.8,30.469999
78743,2020/08/29 19:50:00,,0.64,136.6,31.559999
78744,2020/08/29 20:00:00,,0.53,108.3,31.27
78745,2020/08/29 20:10:00,,1.39,73.6,30.99
78746,2020/08/29 20:20:00,,0.49,64.8,30.76
78747,2020/08/29 20:30:00,,0.49,70.8,30.940001
78748,2020/08/29 20:40:00,,0.44,226.0,31.35
78749,2020/08/29 20:50:00,,1.01,230.0,31.48
78750,2020/08/29 21:00:00,,1.76,219.9,30.73
78751,2020/08/29 21:10:00,,0.36,226.9,31.84
78752,2020/08/29 21:20:00,,1.16,220.5,30.68
78753,2020/08/29 21:30:00,,0.38,225.0,31.15
78754,2020/08/29 21:40:00,,0.47,274.3,30.469999
78755,2020/08/29 21:50:00,,0.85,224.2,30.99
78756,2020/08/29 22:00:00,,0.56,229.5,30.780001
78757,2020/08/29 22:10:00,,0.72,294.4,30.4
78758,2020/08/29 22:20:00,,0.6,234.9,30.870001
78759,2020/08/29 22:30:00,,0.26,108.3,30.52
78760,2020/08/29 22:40:00,,0.64,83.8,30.52
78761,2020/08/29 22:50:00,,0.49,270.0,30.610001
78762,2020/08/29 23:00:00,,0.48,262.0,30.43
78763,2020/08/29 23:10:00,,0.6,186.2,30.73
78764,2020/08/29 23:20:00,,0.65,90.0,30.57
78765,2020/08/29 23:30:00,,0.57,64.6,30.76
78766,2020/08/29 23:40:00,,0.26,108.3,30.59
78767,2020/08/29 23:50:00,,0.26,41.3,30.82
78768,2020/08/30 00:00:00,,0.49,309.6,30.469999
78769,2020/08/30 00:10:00,,0.0,230.5,30.73
78770,2020/08/30 00:20:00,,0.47,179.1,30.42
78771,2020/08/30 00:30:00,,0.57,286.8,30.59
78772,2020/08/30 00:40:00,,0.24,83.8,30.76
78773,2020/08/30 00:50:00,,0.53,157.2,30.5
78774,2020/08/30 01:00:00,,0.37,136.7,30.879999
78775,2020/08/30 01:10:00,,0.0,209.0,31.16
78776,2020/08/30 01:20:00,,1.56,239.4,30.43
78777,2020/08/30 01:30:00,,0.78,196.9,30.799999
78778,2020/08/30 01:40:00,,0.77,299.8,30.42
78779,2020/08/30 01:50:00,,0.7,232.2,30.43
78780,2020/08/30 02:00:00,,0.51,212.5,30.76
78781,2020/08/30 02:10:00,,0.51,198.7,30.59
78782,2020/08/30 02:20:00,,0.27,217.7,30.379999
78783,2020/08/30 02:30:00,,0.83,230.5,30.620001
78784,2020/08/30 02:40:00,,0.49,225.0,30.33
78785,2020/08/30 02:50:00,,0.47,229.5,30.209999
78786,2020/08/30 03:00:00,,0.26,270.0,30.799999
78787,2020/08/30 03:10:00,,0.75,291.8,30.33
78788,2020/08/30 03:20:00,,0.54,205.4,30.33
78789,2020/08/30 03:30:00,,0.76,234.9,30.35
78790,2020/08/30 03:40:00,,0.71,288.4,30.360001
78791,2020/08/30 03:50:00,,0.79,199.2,30.469999
78792,2020/08/30 04:00:00,,0.71,237.5,30.5
78793,2020/08/30 04:10:00,,0.42,240.2,30.120001
78794,2020/08/30 04:20:00,,0.87,198.7,30.17
78795,2020/08/30 04:30:00,,0.53,78.5,30.379999
78796,2020/08/30 04:40:00,,0.44,90.0,30.42
78797,2020/08/30 04:50:00,,0.87,255.8,30.360001
78798,2020/08/30 05:00:00,,0.57,57.6,30.469999
78799,2020/08/30 05:10:00,,0.41,177.2,30.610001
78800,2020/08/30 05:20:00,,0.5,210.7,30.09
78801,2020/08/30 05:30:00,,0.69,186.2,30.290001
78802,2020/08/30 05:40:00,,0.39,320.3,30.17
78803,2020/08/30 05:50:00,,0.36,209.0,30.5
78804,2020/08/30 06:00:00,,0.33,50.5,30.379999
78805,2020/08/30 06:10:00,,0.31,279.6,30.73
78806,2020/08/30 06:20:00,,0.34,50.5,30.549999
78807,2020/08/30 06:30:00,,0.34,61.1,30.43
78808,2020/08/30 06:40:00,,0.0,90.0,30.690001
78809,2020/08/30 06:50:00,,0.7,65.6,30.469999
78810,2020/08/30 07:00:00,,0.34,117.1,30.290001
78811,2020/08/30 07:10:00,,0.0,177.2,30.780001
78812,2020/08/30 07:20:00,,0.0,281.5,30.35
78813,2020/08/30 07:30:00,,0.67,93.5,30.639999
78814,2020/08/30 07:40:00,,0.38,355.6,30.9
78815,2020/08/30 07:50:00,,1.01,51.8,31.200001
78816,2020/08/30 08:00:00,,0.4,297.0,30.950001
78817,2020/08/30 08:10:00,,1.16,78.5,31.02
78818,2020/08/30 08:20:00,,0.51,164.8,31.74
78819,2020/08/30 08:30:00,,0.0,295.3,31.040001
78820,2020/08/30 08:40:00,,0.26,2.6,32.049999
78821,2020/08/30 08:50:00,,1.26,74.5,31.879999
78822,2020/08/30 09:00:00,,0.89,87.3,33.080002
78823,2020/08/30 09:10:00,,0.9,274.3,31.91
78824,2020/08/30 09:20:00,,0.76,47.8,32.380001
78825,2020/08/30 09:30:00,,1.04,149.7,33.439999
78826,2020/08/30 09:40:00,,1.62,67.3,33.41
78827,2020/08/30 09:50:00,,0.32,263.9,33.080002
78828,2020/08/30 10:00:00,,0.0,110.0,33.98
78829,2020/08/30 10:10:00,,0.87,90.0,32.759998
78830,2020/08/30 10:20:00,,0.66,219.5,33.57
78831,2020/08/30 10:30:00,,0.89,250.9,34.810001
78832,2020/08/30 10:40:00,,0.28,32.5,34.389999
78833,2020/08/30 10:50:00,,0.91,257.1,36.240002
78834,2020/08/30 11:00:00,,0.48,108.2,33.529999
78835,2020/08/30 11:10:00,,1.33,144.7,33.860001
78836,2020/08/30 11:20:00,,2.36,201.6,33.099998
78837,2020/08/30 11:30:00,,1.24,212.5,35.720001
78838,2020/08/30 11:40:00,,0.87,340.8,36.98
78839,2020/08/30 11:50:00,,0.98,158.1,35.720001
78840,2020/08/30 12:00:00,,1.05,291.3,34.610001
78841,2020/08/30 12:10:00,,1.75,71.3,35.68
78842,2020/08/30 12:20:00,,0.34,263.9,35.52
78843,2020/08/30 12:30:00,,1.82,130.8,34.91
78844,2020/08/30 12:40:00,,1.36,135.0,36.380001
78845,2020/08/30 12:50:00,,1.77,158.2,35.380001
78846,2020/08/30 13:00:00,,1.07,164.3,35.650002
78847,2020/08/30 13:10:00,,2.12,157.5,35.98
78848,2020/08/30 13:20:00,,0.72,57.6,35.650002
78849,2020/08/30 13:30:00,,2.11,142.7,35.259998
78850,2020/08/30 13:40:00,,1.22,154.6,35.73
78851,2020/08/30 13:50:00,,1.74,131.1,35.119999
78852,2020/08/30 14:00:00,,1.13,218.7,36.099998
78853,2020/08/30 14:10:00,,1.05,72.6,37.029999
78854,2020/08/30 14:20:00,,2.3,158.7,34.740002
78855,2020/08/30 14:30:00,,1.61,172.3,34.119999
78856,2020/08/30 14:40:00,,3.55,129.7,33.099998
78857,2020/08/30 14:50:00,,1.37,113.5,32.610001
78858,2020/08/30 15:00:00,,0.53,164.0,33.5
78859,2020/08/30 15:10:00,,1.47,108.2,32.259998
78860,2020/08/30 15:20:00,,1.81,137.7,32.310001
78861,2020/08/30 15:30:00,,1.95,74.6,30.42
78862,2020/08/30 15:40:00,,0.53,27.1,31.51
78863,2020/08/30 15:50:00,,1.14,56.3,31.389999
78864,2020/08/30 16:00:00,,0.59,116.2,31.41
78865,2020/08/30 16:10:00,,1.15,43.6,30.549999
78866,2020/08/30 16:20:00,,0.43,80.2,31.41
78867,2020/08/30 16:30:00,,0.95,78.5,31.530001
78868,2020/08/30 16:40:00,,0.46,37.0,31.82
78869,2020/08/30 16:50:00,,0.48,286.8,31.879999
78870,2020/08/30 17:00:00,,1.09,69.1,30.5
78871,2020/08/30 17:10:00,,0.44,21.8,31.059999
78872,2020/08/30 17:20:00,,1.07,74.8,30.780001
78873,2020/08/30 17:30:00,,0.43,71.8,30.5
78874,2020/08/30 17:40:00,,0.56,73.1,30.639999
78875,2020/08/30 17:50:00,,0.31,55.8,31.65
78876,2020/08/30 18:00:00,,0.64,151.0,32.049999
78877,2020/08/30 18:10:00,,0.0,177.2,30.950001
78878,2020/08/30 18:20:00,,0.6,200.9,30.09
78879,2020/08/30 18:30:00,,0.9,210.2,30.17
78880,2020/08/30 18:40:00,,1.23,223.2,30.799999
78881,2020/08/30 18:50:00,,0.0,270.0,30.42
78882,2020/08/30 19:00:00,,0.76,202.7,30.709999
78883,2020/08/30 19:10:00,,0.28,180.9,31.15
78884,2020/08/30 19:20:00,,0.51,192.5,31.110001
78885,2020/08/30 19:30:00,,0.71,172.8,30.799999
78886,2020/08/30 19:40:00,,0.0,64.6,30.42
78887,2020/08/30 19:50:00,,0.67,191.5,30.209999
78888,2020/08/30 20:00:00,,0.25,136.6,30.969999
78889,2020/08/30 20:10:00,,0.45,265.6,31.84
78890,2020/08/30 20:20:00,,0.69,85.6,31.110001
78891,2020/08/30 20:30:00,,0.89,62.0,30.73
78892,2020/08/30 20:40:00,,0.87,93.0,31.16
78893,2020/08/30 20:50:00,,0.85,124.2,31.16
78894,2020/08/30 21:00:00,,0.93,93.5,31.25
78895,2020/08/30 21:10:00,,0.64,198.2,31.48
78896,2020/08/30 21:20:00,,1.09,212.5,30.379999
78897,2020/08/30 21:30:00,,0.52,182.7,30.549999
78898,2020/08/30 21:40:00,,0.65,225.0,31.610001
78899,2020/08/30 21:50:00,,0.58,226.0,30.85
78900,2020/08/30 22:00:00,,1.04,196.5,30.639999
78901,2020/08/30 22:10:00,,0.6,324.8,29.9
78902,2020/08/30 22:20:00,,1.05,249.1,30.42
78903,2020/08/30 22:30:00,,1.56,241.5,30.26
78904,2020/08/30 22:40:00,,0.64,194.3,30.35
78905,2020/08/30 22:50:00,,0.97,192.9,30.66
78906,2020/08/30 23:00:00,,1.56,206.7,30.33
78907,2020/08/30 23:10:00,,0.41,274.4,29.98
78908,2020/08/30 23:20:00,,1.29,195.6,29.860001
78909,2020/08/30 23:30:00,,0.26,191.6,29.83
78910,2020/08/30 23:40:00,,0.72,236.7,29.77
78911,2020/08/30 23:50:00,,0.76,263.9,29.74
78912,2020/08/31 00:00:00,,0.71,221.4,30.59
78913,2020/08/31 00:10:00,,0.77,223.2,30.07
78914,2020/08/31 00:20:00,,0.76,242.0,29.790001
78915,2020/08/31 00:30:00,,0.99,256.6,29.860001
78916,2020/08/31 00:40:00,,0.5,182.7,29.5
78917,2020/08/31 00:50:00,,1.02,308.1,29.57
78918,2020/08/31 01:00:00,,1.69,198.2,29.440001
78919,2020/08/31 01:10:00,,1.82,239.7,29.34
78920,2020/08/31 01:20:00,,1.87,233.5,29.360001
78921,2020/08/31 01:30:00,,0.8,243.7,29.32
78922,2020/08/31 01:40:00,,0.42,201.7,29.440001
78923,2020/08/31 01:50:00,,0.58,232.2,29.219999
78924,2020/08/31 02:00:00,,0.77,214.2,29.360001
78925,2020/08/31 02:10:00,,0.93,246.5,29.219999
78926,2020/08/31 02:20:00,,1.59,201.7,29.309999
78927,2020/08/31 02:30:00,,1.02,227.2,29.440001
78928,2020/08/31 02:40:00,,1.61,219.2,29.43
78929,2020/08/31 02:50:00,,0.99,231.4,29.389999
78930,2020/08/31 03:00:00,,1.44,226.9,29.389999
78931,2020/08/31 03:10:00,,0.47,288.5,29.530001
78932,2020/08/31 03:20:00,,1.06,230.5,29.65
78933,2020/08/31 03:30:00,,0.91,230.4,29.620001
78934,2020/08/31 03:40:00,,0.75,175.5,29.959999
78935,2020/08/31 03:50:00,,1.76,221.5,29.719999
78936,2020/08/31 04:00:00,,0.68,209.9,29.74
78937,2020/08/31 04:10:00,,0.0,115.2,30.030001
78938,2020/08/31 04:20:00,,0.75,230.4,29.67
78939,2020/08/31 04:30:00,,0.75,210.7,29.48
78940,2020/08/31 04:40:00,,1.22,147.3,30.0
78941,2020/08/31 04:50:00,,0.87,234.0,29.790001
78942,2020/08/31 05:00:00,,1.15,198.2,30.030001
78943,2020/08/31 05:10:00,,0.64,328.3,29.48
78944,2020/08/31 05:20:00,,2.04,238.0,29.57
78945,2020/08/31 05:30:00,,2.17,211.4,29.43
78946,2020/08/31 05:40:00,,0.89,226.9,29.48
78947,2020/08/31 05:50:00,,0.65,234.0,29.620001
78948,2020/08/31 06:00:00,,0.54,244.8,29.690001
78949,2020/08/31 06:10:00,,1.13,237.5,29.77
78950,2020/08/31 06:20:00,,0.84,201.7,29.74
78951,2020/08/31 06:30:00,,0.39,85.6,29.77
78952,2020/08/31 06:40:00,,0.3,2.6,30.209999
78953,2020/08/31 06:50:00,,0.45,150.1,30.120001
78954,2020/08/31 07:00:00,,0.42,290.8,30.17
78955,2020/08/31 07:10:00,,1.16,209.9,30.290001
78956,2020/08/31 07:20:00,,0.6,237.5,30.92
78957,2020/08/31 07:30:00,,0.39,212.5,32.009998
78958,2020/08/31 07:40:00,,0.72,164.0,32.029999
78959,2020/08/31 07:50:00,,1.56,242.0,31.67
78960,2020/08/31 08:00:00,,0.98,250.9,32.52
78961,2020/08/31 08:10:00,,1.33,198.7,32.049999
78962,2020/08/31 08:20:00,,0.45,309.6,33.200001
78963,2020/08/31 08:30:00,,0.83,198.2,32.220001
78964,2020/08/31 08:40:00,,0.27,210.7,33.709999
78965,2020/08/31 08:50:00,,0.52,244.8,32.549999
78966,2020/08/31 09:00:00,,1.21,214.2,33.16
78967,2020/08/31 09:10:00,,0.82,212.5,33.009998
78968,2020/08/31 09:20:00,,0.3,170.2,35.439999
78969,2020/08/31 09:30:00,,0.69,316.6,33.25
78970,2020/08/31 09:40:00,,0.92,237.5,33.790001
78971,2020/08/31 09:50:00,,0.72,354.6,33.27
78972,2020/08/31 10:00:00,,0.25,39.6,35.630001
78973,2020/08/31 10:10:00,,1.88,237.5,33.529999
78974,2020/08/31 10:20:00,,0.48,0.8,34.330002
78975,2020/08/31 10:30:00,,0.49,18.5,36.330002
78976,2020/08/31 10:40:00,,0.45,263.9,36.490002
78977,2020/08/31 10:50:00,,0.33,29.0,37.360001
78978,2020/08/31 11:00:00,,0.31,340.0,35.400002
78979,2020/08/31 11:10:00,,0.35,96.1,34.959999
78980,2020/08/31 11:20:00,,0.35,96.1,34.959999
78981,2020/08/31 11:30:00,,0.35,96.1,34.959999
78982,2020/08/31 11:40:00,,0.35,96.1,34.959999
78983,2020/08/31 11:50:00,,0.35,96.1,34.959999
78984,2020/08/31 12:00:00,,0.35,96.1,34.959999
78985,2020/08/31 12:10:00,,,,Nan
78986,2020/08/31 12:20:00,,,,Nan
78987,2020/08/31 12:30:00,,,,Nan
78988,2020/08/31 12:40:00,,,,Nan
78989,2020/08/31 12:50:00,,,,Nan
78990,2020/08/31 13:00:00,,,,Nan
78991,2020/08/31 13:10:00,,,,Nan
78992,2020/08/31 13:20:00,,,,Nan
78993,2020/08/31 13:30:00,,,,Nan
78994,2020/08/31 13:40:00,,,,Nan
78995,2020/08/31 13:50:00,,,,Nan
78996,2020/08/31 14:00:00,,,,Nan
78997,2020/08/31 14:10:00,,,,Nan
78998,2020/08/31 14:20:00,,,,Nan
78999,2020/08/31 14:30:00,,,,Nan
79000,2020/08/31 14:40:00,,,,Nan
79001,2020/08/31 14:50:00,,,,Nan
79002,2020/08/31 15:00:00,,,,Nan
79003,2020/08/31 15:10:00,,,,Nan
79004,2020/08/31 15:20:00,,,,Nan
79005,2020/08/31 15:30:00,,,,Nan
79006,2020/08/31 15:40:00,,1.4,90.0,33.5
79007,2020/08/31 15:50:00,,1.22,29.3,32.869999
79008,2020/08/31 16:00:00,,1.48,92.1,33.650002
79009,2020/08/31 16:10:00,,1.59,115.2,33.27
79010,2020/08/31 16:20:00,,1.72,43.1,33.029999
79011,2020/08/31 16:30:00,,2.01,83.8,32.939999
79012,2020/08/31 16:40:00,,1.35,26.3,32.900002
79013,2020/08/31 16:50:00,,0.64,10.6,32.330002
79014,2020/08/31 17:00:00,,1.29,90.0,32.59
79015,2020/08/31 17:10:00,,1.2,355.5,32.380001
79016,2020/08/31 17:20:00,,1.19,351.5,32.189999
79017,2020/08/31 17:30:00,,1.28,5.8,32.009998
79018,2020/08/31 17:40:00,,0.29,251.8,31.959999
79019,2020/08/31 17:50:00,,0.48,74.1,31.790001
